,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
4186,65.0,58.0,617.0,Drama,15277,1141.0,120.0,2500000.0,189.0,7.9,1000.0
4192,74.0,7.0,745.0,Drama,6221,2125.0,87.0,2500000.0,631.0,7.0,500.0
4195,252.0,14.0,902.0,Comedy|Crime|Drama|Sci-Fi,52509,1980.0,84.0,2500000.0,291.0,7.1,13000.0
4197,220.0,53.0,8000.0,Comedy|Drama|Romance,105591,10040.0,178.0,2500000.0,1000.0,7.1,10000.0
4198,1.0,19.0,882.0,Comedy|Family|Musical|Romance|Short,97,1967.0,2.0,34000.0,577.0,7.1,16.0
4199,197.0,119.0,334.0,Comedy|Documentary|War,52286,338.0,345.0,2500000.0,4.0,7.7,24000.0
4200,14.0,9.0,860.0,Documentary,578,1252.0,34.0,2500000.0,130.0,7.6,588.0
4201,3.0,10.0,655.0,Drama,91,1064.0,3.0,2500000.0,157.0,6.6,144.0
4206,62.0,24.0,127.0,Horror|Thriller,10220,163.0,110.0,8400000.0,10.0,6.1,560.0
4208,238.0,571.0,2000.0,Comedy|Crime|Drama,61787,4590.0,203.0,2500000.0,973.0,6.8,19000.0
4209,2.0,20.0,794.0,Comedy|Drama|Family|Romance,858,2579.0,7.0,2500000.0,607.0,5.8,190.0
4213,25.0,9.0,973.0,Drama|Horror|Mystery|Thriller,4057,2306.0,90.0,2400000.0,872.0,5.1,250.0
4216,172.0,222.0,1000.0,Crime|Drama,99177,3282.0,192.0,1500000.0,788.0,7.7,11000.0
4218,8.0,24.0,675.0,Comedy|Musical,1079,1627.0,28.0,2361000.0,659.0,6.5,144.0
4219,8.0,29.0,847.0,Drama|Musical,1015,1668.0,10.0,2450000.0,618.0,3.9,566.0
4221,14.0,24.0,960.0,Drama|Family|Musical|Romance,3538,2329.0,46.0,2295429.0,715.0,7.0,438.0
4229,160.0,13.0,42.0,Horror|Mystery|Thriller,22521,170.0,342.0,2200000.0,27.0,4.7,1000.0
4230,18.0,84.0,861.0,Drama,1573,2161.0,29.0,2200000.0,425.0,5.9,285.0
4231,11.0,16.0,2000.0,Drama,4977,6752.0,63.0,2300000.0,848.0,5.9,13000.0
4233,7.0,10.0,509.0,Drama,1314,1490.0,29.0,2160000.0,284.0,7.5,68.0
4235,10.0,11.0,114.0,Comedy|Drama|Romance,480,244.0,14.0,1200000.0,79.0,5.8,172.0
4236,5.0,5.0,3000.0,Comedy|Music|Romance,485,6085.0,6.0,2400000.0,938.0,5.3,107.0
4237,95.0,10.0,371.0,Action|Comedy|Horror,5187,558.0,46.0,2500000.0,52.0,6.0,870.0
4241,4.0,7.0,128.0,Crime|Drama,22,214.0,1.0,2100000.0,22.0,7.2,305.0
4242,252.0,57.0,120.0,Horror,131462,145.0,374.0,1500000.0,9.0,7.5,15000.0
4246,19.0,7.0,412.0,Adventure|Drama|Western,1274,1020.0,17.0,2100000.0,308.0,5.5,380.0
4248,49.0,6.0,40.0,Action|Comedy|Horror|Sci-Fi,4663,99.0,40.0,2300000.0,30.0,5.1,321.0
4251,533.0,421.0,314.0,Horror|Mystery,112899,1062.0,631.0,2000000.0,189.0,6.9,45000.0
4253,127.0,89.0,3000.0,Crime|Drama,215086,3833.0,471.0,2000000.0,226.0,8.4,15000.0
4259,215.0,207.0,380.0,Drama|Thriller,259379,927.0,407.0,2000000.0,284.0,8.5,39000.0
4260,34.0,589.0,690.0,Drama,15401,2300.0,175.0,2000000.0,589.0,7.0,10000.0
4262,12.0,6.0,1000.0,Adventure|Drama|Romance|Western,2269,2555.0,34.0,1614000.0,760.0,7.1,236.0
4270,365.0,81.0,34000.0,Drama,111658,34446.0,297.0,2000000.0,248.0,7.2,20000.0
4272,10.0,85.0,480.0,Drama|Musical|Romance,1381,1833.0,29.0,2000000.0,392.0,7.0,60.0
4291,123.0,13.0,373.0,Biography|Documentary|History,5615,1136.0,64.0,2000000.0,334.0,6.8,592.0
4294,46.0,10.0,189.0,Comedy,3467,768.0,13.0,3400000.0,131.0,4.6,974.0
4309,66.0,8.0,529.0,Drama,1268,2749.0,23.0,1500000.0,423.0,6.2,195.0
4310,46.0,97.0,787.0,Horror|Romance|Sci-Fi,10182,1362.0,130.0,2000000.0,196.0,5.9,810.0
4312,78.0,38.0,363.0,Drama,10282,774.0,78.0,2000000.0,223.0,6.6,474.0
4313,52.0,54.0,985.0,Comedy|Crime,11211,3065.0,92.0,25000000.0,637.0,5.1,215.0
4318,30.0,5.0,29.0,Action|Crime|Drama,9689,86.0,23.0,2000000.0,18.0,7.8,1000.0
4326,8.0,5.0,601.0,Action|Crime|Drama|Thriller,355,2395.0,6.0,2000000.0,453.0,4.6,44.0
4330,12.0,10.0,15000.0,Crime|Drama,5182,15740.0,67.0,14000000.0,284.0,6.3,912.0
4333,94.0,5.0,416.0,Comedy|Fantasy|Musical|Sci-Fi,344,1611.0,19.0,2000000.0,403.0,5.7,655.0
4337,25.0,44.0,907.0,Comedy|Musical,6804,1807.0,72.0,2000000.0,164.0,7.0,805.0
4338,27.0,909.0,909.0,Documentary,2242,1674.0,15.0,2000000.0,562.0,5.3,69.0
4339,2.0,531.0,10000.0,Action|Adventure|History|Western,583,15707.0,14.0,2000000.0,1000.0,4.4,651.0
4342,18.0,3.0,11000.0,Thriller,838,13583.0,17.0,2000000.0,1000.0,3.4,728.0
4344,60.0,35.0,548.0,Drama|Fantasy,4894,2389.0,122.0,1900000.0,495.0,6.4,298.0
4345,23.0,58.0,405.0,Action|Thriller,2032,1204.0,15.0,1950000.0,217.0,5.2,620.0
4346,363.0,89.0,16000.0,Drama|Mystery|Thriller,118684,17471.0,447.0,3000000.0,517.0,7.0,24000.0
4350,359.0,108.0,17000.0,Drama|Fantasy|Horror,108248,20051.0,371.0,30000000.0,2000.0,5.9,39000.0
4355,10.0,47.0,628.0,Drama,744,4249.0,19.0,1900000.0,606.0,7.2,1000.0
4358,94.0,603.0,10000.0,Drama,78454,10570.0,233.0,1800000.0,416.0,8.0,5000.0
4360,85.0,12.0,201.0,Drama|Romance,11088,546.0,110.0,1800000.0,163.0,6.8,544.0
4361,663.0,188.0,2000.0,Drama|Fantasy,70336,2658.0,269.0,1800000.0,458.0,7.3,31000.0
4362,62.0,88.0,595.0,Action|Sci-Fi,22764,1432.0,91.0,1800000.0,356.0,5.5,511.0
4371,53.0,15.0,647.0,Horror|Thriller,6267,2439.0,103.0,1800000.0,642.0,5.3,368.0
4373,10.0,4.0,433.0,Action|Sci-Fi,761,984.0,12.0,1800000.0,108.0,3.4,566.0
4374,4.0,21.0,761.0,Comedy|Drama,686,4306.0,8.0,1800000.0,713.0,5.4,569.0
4377,11.0,15.0,900.0,Adventure|Family,840,1724.0,9.0,2000000.0,450.0,4.7,326.0
4380,80.0,88.0,595.0,Action|Sci-Fi,23268,941.0,95.0,1700000.0,70.0,6.1,794.0
4381,179.0,143.0,1000.0,Crime|Drama,32415,3970.0,510.0,1700000.0,874.0,7.5,951.0
4382,225.0,68.0,635.0,Horror|Thriller,56402,2423.0,209.0,2000000.0,445.0,6.3,17000.0
4383,77.0,3.0,349.0,Comedy|Crime|Romance,8697,2095.0,122.0,1700000.0,347.0,6.3,374.0
4384,124.0,84.0,680.0,Drama|Romance,16349,763.0,103.0,1700000.0,46.0,6.8,869.0
4385,195.0,25.0,638.0,Drama|Romance,30479,822.0,162.0,1000000.0,85.0,7.8,16000.0
4386,76.0,87.0,887.0,Drama|Romance,2725,2721.0,48.0,1000000.0,805.0,6.9,305.0
4389,55.0,673.0,281.0,Western,11920,955.0,90.0,1600000.0,230.0,7.4,721.0
4391,16.0,11.0,489.0,Comedy|Drama,536,2196.0,13.0,2000000.0,469.0,4.3,43.0
4399,22.0,1000.0,2000.0,Drama|Mystery,1618,2564.0,40.0,1650000.0,163.0,5.4,63.0
4411,53.0,460.0,991.0,Drama|Mystery|Romance,14112,2990.0,83.0,2000000.0,971.0,7.2,619.0
4417,75.0,58.0,552.0,Drama,9408,859.0,68.0,1500000.0,265.0,6.7,608.0
4419,37.0,675.0,902.0,Crime|Drama|Thriller,17322,1582.0,93.0,1500000.0,424.0,6.5,853.0
4422,6.0,6.0,393.0,Action|Horror|Thriller,95,792.0,3.0,1500000.0,191.0,5.5,307.0
4428,31.0,18.0,954.0,Drama,2419,3901.0,55.0,1500000.0,767.0,6.5,304.0
4430,14.0,7.0,890.0,Comedy|Drama,444,3138.0,5.0,1500000.0,597.0,4.3,68.0
4431,14.0,102.0,563.0,Comedy,1351,2628.0,11.0,1500000.0,485.0,6.1,212.0
4432,39.0,60.0,826.0,Drama|Music|Romance,1134,1240.0,26.0,1500000.0,189.0,6.0,216.0
4433,35.0,407.0,38.0,Drama|War,463,60.0,8.0,1700000.0,8.0,5.8,594.0
4435,46.0,7.0,87000.0,Drama,2792,89263.0,22.0,2000000.0,781.0,6.7,371.0
4438,166.0,3.0,61.0,Comedy|Horror|Mystery,23323,165.0,83.0,350000.0,46.0,6.8,10000.0
4441,9.0,11.0,979.0,Comedy|Drama,291,4036.0,7.0,1500000.0,975.0,6.3,283.0
4443,4.0,65.0,341.0,Sci-Fi,459,967.0,10.0,1500000.0,265.0,2.8,236.0
4445,6.0,764.0,835.0,Action|Crime|Thriller,735,2882.0,18.0,1500000.0,522.0,3.1,402.0
4446,387.0,188.0,10000.0,Action|Crime|Mystery|Thriller,226583,16385.0,448.0,60000000.0,3000.0,7.0,38000.0
4447,35.0,37.0,501.0,Drama|Horror|Mystery|Thriller,1547,1044.0,42.0,1500000.0,418.0,3.3,750.0
4448,27.0,9.0,708.0,Action|Horror|Thriller,133,2870.0,2.0,2000000.0,571.0,3.6,135.0
4450,78.0,33.0,341.0,Drama,2720,358.0,37.0,1400000.0,5.0,6.7,57.0
4451,10.0,74.0,984.0,Western,1978,2140.0,41.0,1455000.0,423.0,5.5,209.0
4452,60.0,87.0,87.0,Adventure|Comedy|Horror,3291,256.0,63.0,1400000.0,70.0,6.6,400.0
4453,9.0,20.0,1000.0,Drama,162,2419.0,8.0,2000000.0,301.0,4.8,724.0
4454,63.0,10.0,756.0,Horror|Thriller,4948,2072.0,33.0,3150000.0,382.0,5.5,969.0
4456,4.0,58.0,847.0,Horror|Thriller,330,1159.0,6.0,1400000.0,147.0,6.9,223.0
4461,98.0,346.0,280.0,Drama,65951,821.0,258.0,1300000.0,278.0,8.1,5000.0
4462,43.0,12000.0,12000.0,Comedy|Drama,11369,14420.0,65.0,1300000.0,680.0,7.2,872.0
4463,15.0,5.0,51.0,Drama,775,83.0,19.0,1592000.0,24.0,7.4,100.0
4464,14.0,7.0,2000.0,Drama,449,3475.0,38.0,1300000.0,783.0,6.5,117.0
4465,56.0,5.0,413.0,Comedy|Horror,1231,843.0,10.0,1500000.0,197.0,5.7,932.0
4469,18.0,4.0,232.0,Action|Sci-Fi,1339,289.0,46.0,1750000.0,23.0,4.3,220.0
4470,35.0,4.0,2000.0,Comedy,4182,6227.0,53.0,1000000.0,1000.0,6.2,3000.0
4479,7.0,11.0,578.0,Animation,458,1730.0,3.0,15000000.0,418.0,3.7,381.0
4480,74.0,83.0,469.0,Crime|Film-Noir|Thriller,11047,683.0,116.0,1250000.0,79.0,7.1,1000.0
4487,5.0,4.0,18000.0,Action|Romance|Thriller,101,20218.0,1.0,1300000.0,748.0,7.6,221.0
4491,122.0,50.0,2000.0,Drama,22145,4288.0,231.0,1200000.0,710.0,7.7,756.0
4493,202.0,118.0,13000.0,Crime|Drama|Mystery|Thriller,262160,26451.0,507.0,27000000.0,11000.0,7.8,10000.0
4496,173.0,16000.0,16000.0,Crime|Drama|Thriller,664719,28994.0,931.0,1200000.0,12000.0,8.4,19000.0
4508,24.0,345.0,843.0,Action|Adventure|Romance|War,3418,1621.0,52.0,1200000.0,490.0,7.1,204.0
4512,30.0,282.0,586.0,Action|Comedy,1172,1581.0,27.0,1200000.0,434.0,6.6,477.0
4513,9.0,2.0,10000.0,Horror,742,11257.0,7.0,1200000.0,500.0,4.6,479.0
4518,57.0,155.0,448.0,Action|Drama|Horror|Thriller,1324,1329.0,37.0,1100000.0,426.0,5.9,241.0
4520,58.0,126.0,14.0,Comedy|Horror|Musical,1555,21.0,32.0,1600000.0,4.0,7.0,131.0
4523,481.0,338.0,1000.0,Action|Crime|Thriller,148221,1445.0,316.0,1100000.0,342.0,7.6,51000.0
4524,17.0,252.0,1000.0,Action|Horror|Sci-Fi,737,2510.0,15.0,1100000.0,745.0,3.0,444.0
4526,242.0,345.0,2000.0,Drama|Romance|War,387508,3442.0,1123.0,950000.0,607.0,8.6,23000.0
4531,16.0,2.0,321.0,Drama,512,622.0,2.0,1100000.0,287.0,4.9,234.0
4533,30.0,62.0,883.0,Adventure|Comedy|History,8508,1371.0,56.0,1000000.0,269.0,6.8,328.0
4534,270.0,6.0,707.0,Horror|Mystery|Thriller,44329,1565.0,309.0,1000000.0,305.0,5.7,13000.0
4535,211.0,17000.0,22000.0,Crime|Drama,507063,23525.0,881.0,1300000.0,745.0,8.3,35000.0
4537,184.0,92.0,650.0,Action|Adventure|Thriller,116642,1421.0,389.0,1100000.0,275.0,7.3,5000.0
4538,270.0,18.0,1000.0,Horror|Mystery|Sci-Fi|Thriller,52642,2665.0,271.0,1000000.0,466.0,5.0,24000.0
4541,137.0,65.0,1000.0,Drama|Horror|Mystery|Thriller,23021,3155.0,220.0,1000000.0,989.0,5.9,816.0
4542,107.0,2.0,43.0,Action|Adventure|Drama|Sci-Fi|Thriller,5442,53.0,140.0,1000000000.0,3.0,6.0,339.0
4543,377.0,310.0,33000.0,Drama|Romance,141425,35941.0,283.0,3500000.0,2000.0,7.4,25000.0
4545,225.0,19.0,403.0,Horror,30570,988.0,290.0,1000000.0,169.0,4.2,12000.0
4549,40.0,23.0,183.0,Action|Drama|Romance|War,7346,510.0,69.0,1000000.0,102.0,7.2,624.0
4553,337.0,20.0,422.0,Biography|Comedy|Drama|Romance,36381,1899.0,126.0,1000000.0,374.0,7.2,11000.0
4556,38.0,122.0,22000.0,Comedy|Drama|Romance,4195,23461.0,86.0,1000000.0,472.0,6.7,392.0
4557,387.0,655.0,24000.0,Comedy|Drama|Romance,414345,28817.0,881.0,7500000.0,3000.0,7.5,10000.0
4562,149.0,9.0,130.0,Documentary|Music,9540,198.0,80.0,1000000.0,19.0,7.4,14000.0
4563,54.0,56.0,21000.0,Comedy|Drama,5933,21124.0,102.0,1000000.0,104.0,5.6,387.0
4564,18.0,132.0,778.0,Comedy|Drama|Romance,2629,2400.0,32.0,1000000.0,695.0,6.8,227.0
4567,51.0,112.0,1000.0,Comedy|Drama|Romance|Sport,6084,3085.0,120.0,1000000.0,826.0,7.0,671.0
4569,218.0,11.0,2000.0,Adventure|Comedy|Family|Fantasy|Horror,47988,5497.0,154.0,58000000.0,1000.0,6.4,35000.0
4570,16.0,12.0,245.0,Drama,1976,295.0,51.0,1000000.0,38.0,7.2,603.0
4571,12.0,13.0,957.0,Crime|Drama|Mystery,983,1107.0,63.0,1000000.0,81.0,7.2,100.0
4572,1.0,10.0,353.0,Drama|Romance,2715,773.0,19.0,1000000.0,186.0,6.2,92.0
4575,88.0,234.0,11000.0,Drama|Romance,9233,12385.0,126.0,2500000.0,552.0,6.9,571.0
4576,28.0,4.0,611.0,Comedy|Drama,1524,1692.0,29.0,1000000.0,394.0,7.0,166.0
4577,44.0,22.0,638.0,Drama,3142,1641.0,68.0,1000000.0,400.0,6.7,115.0
4581,117.0,21.0,1000.0,Comedy|Drama|Fantasy|Romance,46076,4720.0,88.0,1000000.0,835.0,7.4,11000.0
4583,29.0,2.0,855.0,Comedy|Drama|Romance,3806,2489.0,49.0,1000000.0,577.0,6.1,150.0
4585,248.0,50.0,3.0,Biography|Crime|Documentary|History,23836,6.0,107.0,1000000.0,3.0,8.2,20000.0
4587,40.0,10.0,102.0,Documentary|Sport,1290,118.0,13.0,1000000.0,7.0,7.3,587.0
4592,2.0,74.0,260000.0,Action|Drama,606,263584.0,5.0,1000000.0,984.0,5.6,706.0
4593,4.0,5.0,724.0,Thriller,1524,2024.0,30.0,1500000.0,668.0,4.8,31.0
4596,33.0,29.0,499.0,Comedy|Crime,2735,1141.0,52.0,1000000.0,230.0,6.1,157.0
4597,8.0,5.0,590.0,Crime|Drama|Romance,1434,1042.0,43.0,1000000.0,231.0,5.2,27.0
4599,29.0,82.0,2000.0,Action|Comedy|Fantasy|Sci-Fi,1938,3905.0,54.0,1000000.0,571.0,6.0,210.0
4600,3.0,32.0,386.0,Comedy|Romance,397,1647.0,6.0,1000000.0,261.0,6.3,143.0
4602,36.0,4.0,446.0,Drama|Sci-Fi,1048,928.0,7.0,1000000.0,171.0,5.5,793.0
4606,8.0,53.0,563.0,Action|Drama,783,1284.0,12.0,1000000.0,288.0,4.1,42.0
4607,9.0,436.0,474.0,Comedy|Drama,480,920.0,21.0,1500000.0,436.0,5.4,47.0
4609,6.0,3.0,7.0,Comedy|Family,876,19.0,15.0,1000000.0,5.0,7.0,259.0
4610,14.0,57.0,442.0,Drama|Romance,9190,1635.0,75.0,1000000.0,403.0,6.7,501.0
4613,6.0,15.0,984.0,Comedy,1612,1752.0,28.0,1000000.0,157.0,2.8,297.0
4615,2.0,3.0,767.0,Drama,275,1593.0,22.0,1000000.0,282.0,5.8,141.0
4619,7.0,142.0,458.0,Horror,634,1549.0,14.0,1000000.0,383.0,2.2,150.0
4623,1.0,142.0,10000.0,Western,93,11466.0,6.0,1000000.0,854.0,3.8,54.0
4626,6.0,6.0,92.0,Drama|Thriller,425,109.0,24.0,1000000.0,17.0,3.9,91.0
4628,39.0,53.0,677.0,Horror,6256,1825.0,19.0,1000000.0,366.0,5.2,936.0
4635,8.0,12.0,529.0,Drama,7870,2468.0,64.0,950000.0,413.0,6.0,884.0
4636,6.0,29.0,1000.0,Comedy|Romance,443,2504.0,4.0,989000.0,569.0,4.8,42.0
4639,18.0,28.0,945.0,Comedy,6025,2924.0,15.0,930000.0,756.0,5.7,995.0
4640,233.0,163.0,131.0,Drama,44763,264.0,172.0,590000.0,60.0,7.9,14000.0
4641,10.0,171.0,1000.0,Horror,139,1343.0,3.0,3000000.0,171.0,7.3,52.0
4642,231.0,171.0,109.0,Crime|Drama|Thriller,131969,117.0,651.0,950000.0,8.0,7.1,12000.0
4643,65.0,91.0,982.0,Drama|Thriller,13485,3299.0,90.0,900000.0,796.0,6.4,698.0
4649,238.0,29.0,12000.0,Action|Drama|Thriller,64748,15800.0,122.0,15000000.0,1000.0,6.5,12000.0
4652,6.0,66.0,904.0,Drama,122,5435.0,3.0,1000000.0,782.0,7.1,181.0
4655,16.0,14.0,284.0,Drama|Fantasy|Sci-Fi,1742,1185.0,158.0,825000.0,234.0,5.6,409.0
4656,68.0,46.0,418.0,Crime|Drama|Thriller,7308,926.0,72.0,500000.0,146.0,7.0,933.0
4657,16.0,63.0,489.0,Action|Comedy|Drama|Sci-Fi,2706,1278.0,23.0,990000.0,207.0,4.9,549.0
4658,7.0,8.0,1000.0,Mystery|Thriller,169,3336.0,6.0,100000.0,806.0,3.2,312.0
4662,11.0,9.0,159.0,Drama|Romance,2039,423.0,28.0,800000.0,143.0,7.2,81.0
4663,59.0,6.0,302.0,Drama|Romance,4743,663.0,135.0,800000.0,270.0,7.2,219.0
4667,29.0,37.0,574.0,Drama|Thriller,2256,1983.0,79.0,800000.0,573.0,6.5,130.0
4668,17.0,3.0,262.0,Crime|Drama|Romance,3480,991.0,30.0,800000.0,262.0,7.2,396.0
4671,224.0,75.0,35.0,Comedy|Horror,54601,116.0,200.0,800000.0,16.0,6.4,23000.0
4672,33.0,38.0,214.0,Action|Adventure|Drama|War,17725,587.0,157.0,780000.0,115.0,6.8,1000.0
4676,82.0,8.0,2000.0,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,12160,3071.0,73.0,750000.0,424.0,6.9,307.0
4677,271.0,365.0,934.0,Comedy|Drama|Romance,101287,2714.0,260.0,750000.0,830.0,7.0,31000.0
4683,31.0,168.0,108.0,Drama,1661,243.0,31.0,750000.0,72.0,6.6,163.0
4685,233.0,129.0,935.0,Horror,25951,2170.0,129.0,750000.0,611.0,5.6,2000.0
4686,8.0,3.0,717.0,Horror,851,1117.0,30.0,750000.0,134.0,3.1,128.0
4687,153.0,160.0,998.0,Thriller|Western,80193,2496.0,333.0,750000.0,575.0,8.1,3000.0
4691,64.0,52.0,80.0,Crime|Drama,8509,209.0,109.0,700000.0,67.0,7.2,420.0
4698,25.0,21.0,465.0,Comedy,819,714.0,36.0,650000.0,170.0,6.5,161.0
4701,21.0,2.0,628.0,Documentary,474,1683.0,8.0,400000.0,474.0,7.4,203.0
4703,34.0,4.0,523.0,Fantasy|Horror|Mystery|Thriller,3699,1553.0,27.0,650000.0,385.0,5.4,1000.0
4706,66.0,10.0,610.0,Comedy|Musical|Romance,13269,824.0,98.0,609000.0,172.0,7.8,1000.0
4710,15.0,16.0,602.0,Action|Crime|Drama,448,1281.0,16.0,600000.0,266.0,5.6,12.0
4712,18.0,4.0,919.0,Drama,531,2288.0,19.0,600000.0,711.0,6.6,51.0
4718,8.0,5.0,587.0,Thriller,719,1707.0,9.0,600000.0,448.0,4.5,128.0
4721,4.0,11.0,2000.0,Drama|Romance,487,2996.0,9.0,550000.0,433.0,6.1,7.0
4725,5.0,24.0,407.0,Adventure|Family|Romance,3411,1090.0,36.0,500000.0,189.0,6.1,816.0
4733,70.0,6.0,54.0,Biography|Documentary|Sport,6790,194.0,80.0,500000.0,44.0,7.6,491.0
4739,54.0,35.0,980.0,Drama,3479,3166.0,87.0,500000.0,505.0,7.3,180.0
4740,126.0,9.0,710.0,Crime|Drama,26407,2655.0,154.0,500000.0,634.0,7.3,1000.0
4741,17.0,204.0,659.0,Crime|Drama|Romance,1038,2322.0,21.0,500000.0,529.0,6.5,51.0
4742,25.0,71.0,22000.0,Comedy|Romance,709,24382.0,34.0,500000.0,1000.0,6.0,139.0
4743,11.0,21.0,597.0,Crime|Drama|Thriller,553,2555.0,24.0,500000.0,485.0,5.3,86.0
4744,81.0,12000.0,778.0,Comedy|Drama,6884,1440.0,53.0,500000.0,327.0,6.6,238.0
4749,10.0,32.0,11000.0,Comedy|Music|Romance,3013,11839.0,24.0,500000.0,422.0,5.8,344.0
4750,35.0,681.0,239.0,Comedy,1656,734.0,12.0,500000.0,172.0,6.2,155.0
4751,230.0,248.0,353.0,Comedy|Fantasy|Horror,26185,1498.0,170.0,500000.0,248.0,5.8,46000.0
4752,165.0,12.0,17000.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,70136,17883.0,214.0,135000000.0,523.0,6.7,26000.0
4753,9.0,6.0,396.0,Comedy|Romance,1358,2310.0,10.0,500000.0,326.0,5.7,60.0
4754,17.0,12.0,33000.0,Drama|Sport,2004,35294.0,32.0,500000.0,1000.0,6.1,183.0
4755,344.0,380.0,660.0,Drama|Sci-Fi|Thriller,75669,1118.0,451.0,500000.0,280.0,6.4,19000.0
4758,29.0,38.0,552.0,Comedy|Horror,2038,2251.0,20.0,500000.0,533.0,4.6,898.0
4760,48.0,3.0,30.0,Biography|Documentary|Music,1006,119.0,11.0,500000.0,27.0,7.3,808.0
4761,24.0,395.0,991.0,Drama,601,3309.0,10.0,100000.0,946.0,6.6,22.0
4764,9.0,3.0,387.0,Documentary,38,1235.0,3.0,500000.0,244.0,7.2,16.0
4773,10.0,163.0,636.0,Horror|Musical,259,2438.0,20.0,500000.0,456.0,7.4,707.0
4780,8.0,10.0,353.0,Crime|Drama,475,380.0,11.0,450000.0,12.0,5.9,123.0
4782,1.0,5.0,472.0,Action,53,1752.0,5.0,500000.0,251.0,4.3,62.0
4786,65.0,24.0,610.0,Comedy|Musical|Romance,7921,995.0,97.0,439000.0,105.0,7.7,439.0
4788,71.0,89.0,88.0,Comedy|Drama|Romance,7143,173.0,52.0,225000.0,74.0,7.5,865.0
4793,409.0,110.0,189.0,Horror,184824,330.0,1189.0,15000.0,109.0,6.3,12000.0
4796,69.0,25.0,231.0,Drama,3675,771.0,48.0,400000.0,200.0,7.1,426.0
4797,8.0,14.0,361.0,Comedy|Fantasy|Horror|Musical,179,387.0,18.0,100000.0,14.0,4.7,39.0
4799,72.0,20.0,58.0,Biography|Documentary,5709,78.0,114.0,218.0,20.0,7.2,754.0
4800,4.0,4.0,93.0,Documentary,1123,168.0,31.0,400000.0,31.0,5.1,638.0
4802,203.0,385.0,48.0,Horror,14985,123.0,253.0,400000.0,22.0,6.9,2000.0
4805,80.0,3.0,108.0,Horror|Thriller,4788,272.0,52.0,500000.0,64.0,6.1,166.0
4810,69.0,204.0,436.0,Drama|History|War,10718,481.0,88.0,385907.0,22.0,8.0,691.0
4811,43.0,3.0,643.0,Documentary,4407,2864.0,75.0,375000.0,606.0,7.0,672.0
4812,36.0,4.0,77.0,Musical|Romance,4546,109.0,71.0,379000.0,28.0,6.3,167.0
4817,40.0,44.0,615.0,Action|Drama,6046,872.0,46.0,350000.0,96.0,4.7,583.0
4827,64.0,149.0,409.0,Comedy|Drama,2932,1986.0,73.0,312000.0,277.0,6.7,121.0
4829,29.0,82.0,75.0,Comedy|Romance,2843,102.0,25.0,300000.0,9.0,6.9,166.0
4832,88.0,129.0,52.0,Drama,4423,132.0,57.0,300000.0,44.0,6.7,594.0
4834,20.0,5.0,795.0,Drama,554,1884.0,23.0,300000.0,659.0,5.2,92.0
4839,16.0,37.0,318.0,Drama|Romance,294,751.0,16.0,300000.0,157.0,5.5,26.0
4840,13.0,3.0,54.0,Drama|Sport,720,185.0,23.0,200000.0,53.0,6.6,30.0
4842,156.0,278.0,5000.0,Drama|Fantasy|Musical|Romance,91863,5405.0,524.0,45000000.0,117.0,7.4,14000.0
4847,8.0,3.0,500.0,Comedy|Drama|Romance,95,1545.0,7.0,300000.0,317.0,7.2,7.0
4849,78.0,5.0,431.0,Horror|Mystery,1905,1228.0,58.0,250000.0,338.0,4.5,249.0
4853,71.0,132.0,400.0,Comedy|Drama|Romance,6041,1330.0,85.0,250000.0,286.0,6.9,169.0
4855,51.0,681.0,94.0,Crime|Drama|Romance,8000,139.0,138.0,250000.0,26.0,7.2,661.0
4856,23.0,4.0,360.0,Comedy|Drama|Romance,3513,656.0,36.0,250000.0,273.0,6.5,423.0
4857,59.0,44.0,625.0,Comedy|Drama,4662,1378.0,136.0,250000.0,487.0,6.6,170.0
4860,99.0,165.0,686.0,Mystery|Sci-Fi|Thriller,160511,1743.0,696.0,365000.0,648.0,7.3,11000.0
4862,19.0,45.0,5.0,Animation|Comedy|Drama|Fantasy|Sci-Fi,1428,7.0,21.0,250000.0,2.0,7.0,178.0
4863,43.0,7.0,308.0,Drama|Mystery|Thriller,2787,1008.0,64.0,150000.0,249.0,5.5,98.0
4864,206.0,52.0,34000.0,Drama|Romance,46813,34983.0,150.0,250000.0,487.0,6.7,12000.0
4866,29.0,99.0,793.0,Comedy|Music,708,1987.0,22.0,250000.0,605.0,6.1,93.0
4875,3.0,1000.0,1000.0,Drama,300,1056.0,8.0,250000.0,53.0,5.7,141.0
4881,12.0,7.0,236.0,Horror|Thriller,1488,537.0,28.0,250000.0,206.0,4.4,519.0
4883,1.0,431.0,288.0,Family,25,387.0,1.0,250000.0,96.0,6.6,71.0
4884,6.0,30.0,699.0,Documentary,37,3967.0,2.0,250000.0,683.0,8.0,199.0
4885,48.0,54.0,81.0,Drama|Romance|War,4849,108.0,45.0,245000.0,12.0,8.3,226.0
4886,2.0,12.0,1000.0,Comedy,110,1244.0,1.0,240000.0,185.0,6.5,72.0
4889,5.0,7.0,814.0,Adventure|Drama|Fantasy|Thriller|Western,146,2970.0,4.0,250000.0,755.0,4.0,244.0
